Park Code,Park Name,Scientific Name,Common Names,Family
OZAR,Ozark National Scenic Riverways,Paspalum setaceum,"fringeleaf paspalum, sand paspalum, slender crown grass, thin paspalum",Poaceae
OZAR,Ozark National Scenic Riverways,Paspalum setaceum var. muehlenbergii,,Poaceae
OZAR,Ozark National Scenic Riverways,Phleum pratense,"common timothy, timothy",Poaceae
OZAR,Ozark National Scenic Riverways,Poa compressa,"Canada bluegrass, flat-stem blue grass",Poaceae
OZAR,Ozark National Scenic Riverways,Poa pratensis,Kentucky bluegrass,Poaceae
OZAR,Ozark National Scenic Riverways,Poa sylvestris,woodland bluegrass,Poaceae
OZAR,Ozark National Scenic Riverways,Poa wolfii,Wolf's bluegrass,Poaceae
OZAR,Ozark National Scenic Riverways,Setaria faberi,"Chinese foxtail, Chinese millet, giant bristlegrass, giant foxtail, Japanese bristlegrass, nodding foxtail, tall green bristlegrass",Poaceae
OZAR,Ozark National Scenic Riverways,Setaria parviflora,marsh bristlegrass,Poaceae
OZAR,Ozark National Scenic Riverways,Setaria pumila,"cattail grass, yellow bristle grass, yellow bristlegrass",Poaceae
OZAR,Ozark National Scenic Riverways,Setaria viridis,"green bristlegrass, green foxtail, pigeongrass, wild millet",Poaceae
OZAR,Ozark National Scenic Riverways,Sorghastrum nutans,"Indiangrass, yellow indian-grass",Poaceae
OZAR,Ozark National Scenic Riverways,Sorghum halepense,"aleppo milletgrass, herbe de Cuba, Johnson grass, Johnsongrass, sorgho d'Alep, sorgo de alepo, zacate Johnson",Poaceae
OZAR,Ozark National Scenic Riverways,Sphenopholis obtusata,"prairie wedgegrass, prairie wedgescale",Poaceae
OZAR,Ozark National Scenic Riverways,Sphenopholis obtusata var. major,,Poaceae
OZAR,Ozark National Scenic Riverways,Sporobolus asper,,Poaceae
OZAR,Ozark National Scenic Riverways,Sporobolus clandestinus,rough dropseed,Poaceae
OZAR,Ozark National Scenic Riverways,Sporobolus neglectus,"puffsheath dropseed, small dropseed",Poaceae
OZAR,Ozark National Scenic Riverways,Sporobolus ozarkanus,Ozark dropseed,Poaceae
OZAR,Ozark National Scenic Riverways,Sporobolus vaginiflorus,"poverty dropseed, poverty grass",Poaceae
OZAR,Ozark National Scenic Riverways,Tridens flavus,purpletop tridens,Poaceae
OZAR,Ozark National Scenic Riverways,Tripsacum dactyloides,eastern gamagrass,Poaceae
OZAR,Ozark National Scenic Riverways,Vulpia octoflora var. glauca,"eight-flower six-weeks grass, sixweeks fescue",Poaceae
OZAR,Ozark National Scenic Riverways,Asplenium platyneuron,ebony spleenwort,Aspleniaceae
OZAR,Ozark National Scenic Riverways,Asplenium resiliens,blackstem spleenwort,Aspleniaceae
OZAR,Ozark National Scenic Riverways,Asplenium rhizophyllum,walking fern,Aspleniaceae
OZAR,Ozark National Scenic Riverways,Asplenium ruta-muraria var. cryptolepis,wallrue,Aspleniaceae
OZAR,Ozark National Scenic Riverways,Pteridium aquilinum var. latiusculum,"eastern bracken, northern bracken fern, western brackenfern",Dennstaedtiaceae
OZAR,Ozark National Scenic Riverways,Dryopteris marginalis,"marginal woodfern, woodfern",Dryopteridaceae
OZAR,Ozark National Scenic Riverways,Polystichum acrostichoides,Christmas fern,Dryopteridaceae
OZAR,Ozark National Scenic Riverways,Onoclea sensibilis,sensitive fern,Onocleaceae
OZAR,Ozark National Scenic Riverways,Polypodium polypodioides var. michauxianum,resurrection fern,Polypodiaceae
OZAR,Ozark National Scenic Riverways,Polypodium virginianum,rock polypody,Polypodiaceae
OZAR,Ozark National Scenic Riverways,Adiantum capillus-veneris,"common maidenhair, common maidenhair fern, venus hairfern",Pteridaceae
OZAR,Ozark National Scenic Riverways,Adiantum pedatum,"maidenfern, maidenhair, maidenhair fern, northern maidenhair",Pteridaceae
OZAR,Ozark National Scenic Riverways,Cheilanthes feei,"Fee's lipfern, slender lip fern, slender lipfern",Pteridaceae
OZAR,Ozark National Scenic Riverways,Cheilanthes lanosa,hairy lipfern,Pteridaceae
OZAR,Ozark National Scenic Riverways,Pellaea atropurpurea,"purple cliffbrake, purple-stem cliffbrake, purple-stem cliff-brake",Pteridaceae
OZAR,Ozark National Scenic Riverways,Pellaea glabella,"dwarf cliffbrake, smooth cliffbrake, smooth cliff-brake",Pteridaceae
OZAR,Ozark National Scenic Riverways,Phegopteris hexagonoptera,"broad beech fern, southern beech fern",Thelypteridaceae
OZAR,Ozark National Scenic Riverways,Cystopteris bulbifera,"bulb bladderfern, bulblet bladderfern",Woodsiaceae
OZAR,Ozark National Scenic Riverways,Cystopteris protrusa,lowland bladderfern,Woodsiaceae
OZAR,Ozark National Scenic Riverways,Diplazium pycnocarpon,glade fern,Woodsiaceae
OZAR,Ozark National Scenic Riverways,Woodsia obtusa,"bluntlobe cliff fern, blunt-lobe woodsia",Woodsiaceae
OZAR,Ozark National Scenic Riverways,Platanus occidentalis,"American sycamore, sycamore",Platanaceae
OZAR,Ozark National Scenic Riverways,Berberis canadensis,American barberry,Berberidaceae
OZAR,Ozark National Scenic Riverways,Podophyllum peltatum,"Indian-apple, May apple, mayapple, pomme de mai, wild-mandrake",Berberidaceae
OZAR,Ozark National Scenic Riverways,Calycocarpum lyonii,cupseed,Menispermaceae
OZAR,Ozark National Scenic Riverways,Cocculus carolinus,"Carolina coralbead, Carolina snailseed, redberry moonseed",Menispermaceae
OZAR,Ozark National Scenic Riverways,Menispermum canadense,"Canadian moonseed, common moonseed",Menispermaceae
OZAR,Ozark National Scenic Riverways,Corydalis flavula,"pale corydalis, yellow fumewort",Papaveraceae
OZAR,Ozark National Scenic Riverways,Dicentra cucullaria,Dutchman's breeches,Papaveraceae
OZAR,Ozark National Scenic Riverways,Sanguinaria canadensis,bloodroot,Papaveraceae
OZAR,Ozark National Scenic Riverways,Actaea pachypoda,"baneberry, white baneberry",Ranunculaceae
OZAR,Ozark National Scenic Riverways,Anemone virginiana,"tall thimbleweed, Virginia anemone",Ranunculaceae
OZAR,Ozark National Scenic Riverways,Anemonella thalictroides,rue anemone,Ranunculaceae
OZAR,Ozark National Scenic Riverways,Aquilegia canadensis,"American columbine, Colorado columbine, honeysuckle, meeting-houses, red columbine, wild columbine",Ranunculaceae
OZAR,Ozark National Scenic Riverways,Cimicifuga racemosa,"black bugbane, black cohosh, black snakeroot",Ranunculaceae
OZAR,Ozark National Scenic Riverways,Clematis pitcheri,"bluebill, Pitcher's clematis, Pitcher's virginsbower",Ranunculaceae
OZAR,Ozark National Scenic Riverways,Clematis virginiana,"devil's darning needles, devil's-darning-needles, Virginia bower, virgin's bower",Ranunculaceae
OZAR,Ozark National Scenic Riverways,Delphinium carolinianum,Carolina larkspur,Ranunculaceae
OZAR,Ozark National Scenic Riverways,Delphinium exaltatum,tall larkspur,Ranunculaceae
OZAR,Ozark National Scenic Riverways,Delphinium tricorne,"dwarf larkspur, rock larkspur",Ranunculaceae
OZAR,Ozark National Scenic Riverways,Hepatica nobilis var. acuta,sharplobe hepatica,Ranunculaceae
OZAR,Ozark National Scenic Riverways,Hepatica nobilis var. obtusa,roundlobe hepatica,Ranunculaceae
OZAR,Ozark National Scenic Riverways,Hydrastis canadensis,goldenseal,Ranunculaceae
OZAR,Ozark National Scenic Riverways,Isopyrum biternatum,,Ranunculaceae
OZAR,Ozark National Scenic Riverways,Ranunculus abortivus,"early woodbuttercup, kidney-leaf buttercup, littleleaf buttercup, smallflower buttercup, smallflower crowfoot",Ranunculaceae
OZAR,Ozark National Scenic Riverways,Ranunculus hispidus,bristly buttercup,Ranunculaceae
OZAR,Ozark National Scenic Riverways,Ranunculus micranthus,rock buttercup,Ranunculaceae
OZAR,Ozark National Scenic Riverways,Ranunculus recurvatus,"blisterwort, littleleaf buttercup",Ranunculaceae
OZAR,Ozark National Scenic Riverways,Thalictrum revolutum,"waxyleaf meadowrue, waxyleaf meadow-rue",Ranunculaceae
OZAR,Ozark National Scenic Riverways,Trautvetteria caroliniensis,Carolina bugbane,Ranunculaceae
OZAR,Ozark National Scenic Riverways,Celtis laevigata,"sugar hackberry, sugarberry",Cannabaceae
OZAR,Ozark National Scenic Riverways,Celtis occidentalis,"common hackberry, hackberry, western hackberry",Cannabaceae
OZAR,Ozark National Scenic Riverways,Celtis tenuifolia,"dwarf hackberry, Georgia hackberry",Cannabaceae
OZAR,Ozark National Scenic Riverways,Maclura pomifera,"osage orange, osage-orange",Moraceae
OZAR,Ozark National Scenic Riverways,Morus rubra,red mulberry,Moraceae
OZAR,Ozark National Scenic Riverways,Berchemia scandens,Alabama supplejack,Rhamnaceae
OZAR,Ozark National Scenic Riverways,Ceanothus americanus var. pitcheri,,Rhamnaceae
OZAR,Ozark National Scenic Riverways,Rhamnus caroliniana,Carolina buckthorn,Rhamnaceae
OZAR,Ozark National Scenic Riverways,Rhamnus lanceolata var. glabrata,,Rhamnaceae
OZAR,Ozark National Scenic Riverways,Agrimonia parviflora,"harvestlice, manyflowered groovebur",Rosaceae
OZAR,Ozark National Scenic Riverways,Agrimonia pubescens,"groovebur, roadside agrimony, soft agrimony, soft groovebur",Rosaceae
OZAR,Ozark National Scenic Riverways,Agrimonia rostellata,"beaked agrimony, woodland groovebur",Rosaceae
OZAR,Ozark National Scenic Riverways,Amelanchier arborea,"Allegheny serviceberry, apple shadbush, common serviceberry, downy serviceberry, shadblow",Rosaceae
OZAR,Ozark National Scenic Riverways,Aruncus dioicus var. pubescens,bride's feathers,Rosaceae
OZAR,Ozark National Scenic Riverways,Crataegus chrysocarpa,fireberry hawthorn,Rosaceae
OZAR,Ozark National Scenic Riverways,Crataegus crus-galli var. capillata,cockspur hawthorn,Rosaceae
OZAR,Ozark National Scenic Riverways,Crataegus engelmannii,Engelmann's hawthorn,Rosaceae
OZAR,Ozark National Scenic Riverways,Crataegus intricata var. neobushii,,Rosaceae
OZAR,Ozark National Scenic Riverways,Crataegus pruinosa,"frosted hawthorn, waxyfruit hawthorn",Rosaceae
OZAR,Ozark National Scenic Riverways,Crataegus uniflora,"dwarf hawthorn, oneflower hawthorn",Rosaceae
OZAR,Ozark National Scenic Riverways,Crataegus vailiae,Miss Vail's hawthorn,Rosaceae
OZAR,Ozark National Scenic Riverways,Fragaria virginiana,"thickleaved wild strawberry, Virginia strawberry, wild strawberry",Rosaceae
OZAR,Ozark National Scenic Riverways,Geum canadense,white avens,Rosaceae
OZAR,Ozark National Scenic Riverways,Geum vernum,"heartleaf avens, spring avens",Rosaceae
OZAR,Ozark National Scenic Riverways,Gillenia stipulata,Indian physic,Rosaceae
OZAR,Ozark National Scenic Riverways,Malus ioensis,"Iowa crabapple, prairie crab apple, prairie crabapple, western crabapple",Rosaceae
OZAR,Ozark National Scenic Riverways,Physocarpus opulifolius var. intermedius,Atlantic ninebark,Rosaceae
OZAR,Ozark National Scenic Riverways,Potentilla canadensis var. villosissima,dwarf cinquefoil,Rosaceae
OZAR,Ozark National Scenic Riverways,Potentilla recta,"erect cinquefoil, roughfruit cinquefoil, sulphur cinquefoil",Rosaceae
OZAR,Ozark National Scenic Riverways,Potentilla simplex,"common cinquefoil, oldfield cinquefoil, oldfield fivefingers, spreading cinquefoil",Rosaceae
OZAR,Ozark National Scenic Riverways,Prunus americana,American plum,Rosaceae
OZAR,Ozark National Scenic Riverways,Prunus cerasus,sour cherry,Rosaceae
OZAR,Ozark National Scenic Riverways,Prunus mexicana,Mexican plum,Rosaceae
OZAR,Ozark National Scenic Riverways,Prunus serotina,black cherry,Rosaceae
OZAR,Ozark National Scenic Riverways,Pyrus malus,,Rosaceae
OZAR,Ozark National Scenic Riverways,Rosa carolina,Carolina rose,Rosaceae
OZAR,Ozark National Scenic Riverways,Rosa multiflora,multiflora rose,Rosaceae
OZAR,Ozark National Scenic Riverways,Rosa setigera,"climbing rose, Prairie rose",Rosaceae
OZAR,Ozark National Scenic Riverways,Rosa setigera var. tomentosa,climbing rose,Rosaceae
OZAR,Ozark National Scenic Riverways,Rubus enslenii,,Rosaceae
OZAR,Ozark National Scenic Riverways,Rubus flagellaris,"northern dewberry, whiplash dewberry",Rosaceae
OZAR,Ozark National Scenic Riverways,Rubus occidentalis,black raspberry,Rosaceae
OZAR,Ozark National Scenic Riverways,Rubus pensilvanicus,Pennsylvania blackberry,Rosaceae
OZAR,Ozark National Scenic Riverways,Waldsteinia fragarioides,Appalachian barren strawberry,Rosaceae
OZAR,Ozark National Scenic Riverways,Ulmus alata,winged elm,Ulmaceae
OZAR,Ozark National Scenic Riverways,Ulmus americana,American elm,Ulmaceae
OZAR,Ozark National Scenic Riverways,Ulmus rubra,slippery elm,Ulmaceae
OZAR,Ozark National Scenic Riverways,Boehmeria cylindrica,"smallspike false nettle, small-spike false nettle",Urticaceae
OZAR,Ozark National Scenic Riverways,Laportea canadensis,"Canada lettuce, Canada woodnettle, Canadian woodnettle, Canadian wood-nettle",Urticaceae
OZAR,Ozark National Scenic Riverways,Parietaria pensylvanica,Pennsylvania pellitory,Urticaceae
OZAR,Ozark National Scenic Riverways,Pilea pumila,"Canada clearweed, Canadian clearweed",Urticaceae
OZAR,Ozark National Scenic Riverways,Urtica dioica ssp. gracilis,"California nettle, stinging nettle",Urticaceae
OZAR,Ozark National Scenic Riverways,Comandra umbellata,bastard toadflax,Santalaceae
OZAR,Ozark National Scenic Riverways,Phoradendron leucarpum,oak mistletoe,Santalaceae
OZAR,Ozark National Scenic Riverways,Rhus aromatica,fragrant sumac,Anacardiaceae
OZAR,Ozark National Scenic Riverways,Rhus glabra,smooth sumac,Anacardiaceae
OZAR,Ozark National Scenic Riverways,Toxicodendron radicans ssp. negundo,eastern poison ivy,Anacardiaceae
OZAR,Ozark National Scenic Riverways,Ptelea trifoliata,common hoptree,Rutaceae
OZAR,Ozark National Scenic Riverways,Acer negundo,"ashleaf maple, ash-leaf maple, box elder, boxelder, boxelder maple, California boxelder, Manitoba maple, three-leaf maple, western boxelder",Sapindaceae
OZAR,Ozark National Scenic Riverways,Acer nigrum,"black maple, black sugar maple, hard maple, rock maple, sugar maple",Sapindaceae
OZAR,Ozark National Scenic Riverways,Acer rubrum,red maple,Sapindaceae
OZAR,Ozark National Scenic Riverways,Acer saccharinum,silver maple,Sapindaceae
OZAR,Ozark National Scenic Riverways,Acer saccharum,sugar maple,Sapindaceae
OZAR,Ozark National Scenic Riverways,Aesculus glabra,Ohio buckeye,Sapindaceae
OZAR,Ozark National Scenic Riverways,Ribes missouriense,Missouri gooseberry,Grossulariaceae
OZAR,Ozark National Scenic Riverways,Ribes odoratum,,Grossulariaceae
OZAR,Ozark National Scenic Riverways,Myriophyllum heterophyllum,"broadleaf water-milfoil, changeleaf parrotfeather, twoleaf watermilfoil, two-leaf water-milfoil",Haloragaceae
OZAR,Ozark National Scenic Riverways,Proserpinaca palustris,"marsh mermaidweed, marsh mermaid-weed",Haloragaceae
OZAR,Ozark National Scenic Riverways,Hamamelis vernalis,Ozark witchhazel,Hamamelidaceae
OZAR,Ozark National Scenic Riverways,Penthorum sedoides,"ditch stonecrop, Virginia penthorum",Penthoraceae
OZAR,Ozark National Scenic Riverways,Heuchera americana var. hirsuticaulis,American alumroot,Saxifragaceae
OZAR,Ozark National Scenic Riverways,Heuchera parviflora var. puberula,littleflower alumroot,Saxifragaceae
OZAR,Ozark National Scenic Riverways,Mitella diphylla,twoleaf miterwort,Saxifragaceae
OZAR,Ozark National Scenic Riverways,Selaginella apoda,meadow spikemoss,Selaginellaceae
OZAR,Ozark National Scenic Riverways,Selaginella eclipes,hidden spikemoss,Selaginellaceae
OZAR,Ozark National Scenic Riverways,Selaginella rupestris,"ledge spikemoss, northern selaginella, rock spikemoss",Selaginellaceae
OZAR,Ozark National Scenic Riverways,Calystegia sepium,"bearbind, devil's guts, hedge bindweed, hedge false bindweed, hedgebell, large bindweed, old man's night cap, wild morningglory",Convolvulaceae
OZAR,Ozark National Scenic Riverways,Cuscuta campestris,field dodder,Convolvulaceae
OZAR,Ozark National Scenic Riverways,Cuscuta compacta,compact dodder,Convolvulaceae
OZAR,Ozark National Scenic Riverways,Cuscuta gronovii,scaldweed,Convolvulaceae
OZAR,Ozark National Scenic Riverways,Ipomoea coccinea,"Mexican morningglory, red morningglory, redstar, scarlet morningglory, starglory, woolly tidestromia",Convolvulaceae
OZAR,Ozark National Scenic Riverways,Ipomoea hederacea,"entireleaf morningglory, ivyleaf morningglory, ivyleaf morning-glory, Mexican morningglory",Convolvulaceae
OZAR,Ozark National Scenic Riverways,Ipomoea lacunosa,"pitted morningglory, white morningglory, whitestar",Convolvulaceae
OZAR,Ozark National Scenic Riverways,Ipomoea pandurata,"bigroot morningglory, man of the earth, man-of-the-earth",Convolvulaceae
OZAR,Ozark National Scenic Riverways,Datura stramonium,"Jamestown weed, jimsonweed, mad apple, moonflower, stinkwort, thorn apple",Solanaceae
OZAR,Ozark National Scenic Riverways,Lycopersicon esculentum,garden tomato,Solanaceae
OZAR,Ozark National Scenic Riverways,Physalis heterophylla,clammy groundcherry,Solanaceae
OZAR,Ozark National Scenic Riverways,Physalis virginiana,"lanceleaf groundcherry, Virginia ground cherry, Virginia groundcherry, Virginia ground-cherry",Solanaceae
OZAR,Ozark National Scenic Riverways,Solanum carolinense,"apple of Sodom, bull nettle, Carolina horsenettle, Carolina horse-nettle, devil's tomato, horsenettle, sand briar",Solanaceae
OZAR,Ozark National Scenic Riverways,Solanum ptychanthum,American black nightshade,Solanaceae
OZAR,Ozark National Scenic Riverways,Ampelopsis cordata,"heartleaf ampelopsis, heartleaf peppervine",Vitaceae
OZAR,Ozark National Scenic Riverways,Parthenocissus quinquefolia,"American ivy, fiveleaved ivy, Virginia creeper, woodbine",Vitaceae
OZAR,Ozark National Scenic Riverways,Vitis aestivalis,summer grape,Vitaceae
OZAR,Ozark National Scenic Riverways,Vitis cinerea,"graybark grape, sweet grape",Vitaceae
OZAR,Ozark National Scenic Riverways,Vitis rupestris,sand grape,Vitaceae
OZAR,Ozark National Scenic Riverways,Vitis vulpina,"fox grape, frost grape, wild grape",Vitaceae
